score;completeness;rescuebot_action;rescuebot_location;ben_action;ben_location;world_nr;tick_nr
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4645
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4646
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4647
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4648
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4649
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4650
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4651
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4652
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4653
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4654
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4655
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4656
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4657
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4658
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4659
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4660
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4661
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4662
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4663
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4664
9;0.375;RemoveObject;(15, 6);RemoveObjectTogether;(15, 5);1;4665
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4666
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4667
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4668
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4669
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4670
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4671
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4672
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4673
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4674
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4675
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4676
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4677
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4678
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4679
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4680
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4681
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4682
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4683
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4684
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4685
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4686
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4687
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4688
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4689
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4690
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4691
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4692
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4693
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4694
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4695
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4696
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4697
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4698
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4699
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4700
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4701
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4702
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4703
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4704
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4705
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4706
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4707
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4708
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4709
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4710
9;0.375;RemoveObject;(15, 6);;(15, 5);1;4711
9;0.375;MoveSouth;(15, 6);;(15, 5);1;4712
9;0.375;MoveSouth;(15, 6);;(15, 5);1;4713
9;0.375;MoveSouth;(15, 6);;(15, 5);1;4714
9;0.375;MoveSouth;(15, 6);;(15, 5);1;4715
9;0.375;MoveSouth;(15, 6);;(15, 5);1;4716
9;0.375;MoveSouth;(15, 6);;(15, 5);1;4717
9;0.375;MoveSouth;(15, 6);;(15, 5);1;4718
9;0.375;MoveSouth;(15, 6);;(15, 5);1;4719
9;0.375;MoveSouth;(15, 7);;(15, 5);1;4720
9;0.375;MoveSouthWest;(15, 7);;(15, 5);1;4721
9;0.375;MoveSouthWest;(15, 7);;(15, 5);1;4722
9;0.375;MoveSouthWest;(15, 7);;(15, 5);1;4723
9;0.375;MoveSouthWest;(15, 7);;(15, 5);1;4724
9;0.375;MoveSouthWest;(15, 7);;(15, 5);1;4725
9;0.375;MoveSouthWest;(15, 7);;(15, 5);1;4726
9;0.375;MoveSouthWest;(15, 7);;(15, 5);1;4727
9;0.375;MoveSouthWest;(15, 7);;(15, 5);1;4728
9;0.375;MoveSouthWest;(14, 8);;(15, 5);1;4729
9;0.375;MoveSouthEast;(14, 8);;(15, 5);1;4730
9;0.375;MoveSouthEast;(14, 8);;(15, 5);1;4731
9;0.375;MoveSouthEast;(14, 8);;(15, 5);1;4732
9;0.375;MoveSouthEast;(14, 8);;(15, 5);1;4733
9;0.375;MoveSouthEast;(14, 8);;(15, 5);1;4734
9;0.375;MoveSouthEast;(14, 8);;(15, 5);1;4735
9;0.375;MoveSouthEast;(14, 8);;(15, 5);1;4736
9;0.375;MoveSouthEast;(14, 8);;(15, 5);1;4737
9;0.375;MoveSouthEast;(15, 9);;(15, 5);1;4738
9;0.375;MoveNorthEast;(15, 9);;(15, 5);1;4739
9;0.375;MoveNorthEast;(15, 9);;(15, 5);1;4740
9;0.375;MoveNorthEast;(15, 9);;(15, 5);1;4741
9;0.375;MoveNorthEast;(15, 9);;(15, 5);1;4742
9;0.375;MoveNorthEast;(15, 9);;(15, 5);1;4743
9;0.375;MoveNorthEast;(15, 9);;(15, 5);1;4744
9;0.375;MoveNorthEast;(15, 9);MoveSouth;(15, 6);1;4745
9;0.375;MoveNorthEast;(15, 9);;(15, 6);1;4746
9;0.375;MoveNorthEast;(16, 8);;(15, 6);1;4747
9;0.375;Idle;(16, 8);MoveSouth;(15, 7);1;4748
9;0.375;Idle;(16, 8);MoveSouth;(15, 8);1;4749
9;0.375;Idle;(16, 8);;(15, 8);1;4750
9;0.375;Idle;(16, 8);MoveSouth;(15, 9);1;4751
9;0.375;Idle;(16, 8);;(15, 9);1;4752
9;0.375;Idle;(16, 8);;(15, 9);1;4753
9;0.375;Idle;(16, 8);;(15, 9);1;4754
9;0.375;Idle;(16, 8);;(15, 9);1;4755
9;0.375;Idle;(16, 8);;(15, 9);1;4756
9;0.375;Idle;(16, 8);;(15, 9);1;4757
9;0.375;Idle;(16, 8);;(15, 9);1;4758
9;0.375;Idle;(16, 8);;(15, 9);1;4759
9;0.375;Idle;(16, 8);;(15, 9);1;4760
9;0.375;Idle;(16, 8);;(15, 9);1;4761
9;0.375;Idle;(16, 8);;(15, 9);1;4762
9;0.375;Idle;(16, 8);;(15, 9);1;4763
9;0.375;Idle;(16, 8);;(15, 9);1;4764
9;0.375;Idle;(16, 8);;(15, 9);1;4765
9;0.375;Idle;(16, 8);;(15, 9);1;4766
9;0.375;Idle;(16, 8);;(15, 9);1;4767
9;0.375;Idle;(16, 8);;(15, 9);1;4768
9;0.375;Idle;(16, 8);;(15, 9);1;4769
9;0.375;Idle;(16, 8);;(15, 9);1;4770
9;0.375;Idle;(16, 8);;(15, 9);1;4771
9;0.375;Idle;(16, 8);;(15, 9);1;4772
9;0.375;Idle;(16, 8);;(15, 9);1;4773
9;0.375;MoveWest;(16, 8);;(15, 9);1;4774
9;0.375;MoveWest;(16, 8);;(15, 9);1;4775
9;0.375;MoveWest;(16, 8);;(15, 9);1;4776
9;0.375;MoveWest;(16, 8);;(15, 9);1;4777
9;0.375;MoveWest;(16, 8);MoveNorth;(15, 8);1;4778
9;0.375;MoveWest;(16, 8);;(15, 8);1;4779
9;0.375;MoveWest;(16, 8);;(15, 8);1;4780
9;0.375;MoveWest;(16, 8);;(15, 8);1;4781
9;0.375;MoveWest;(15, 8);;(15, 8);1;4782
9;0.375;MoveWest;(15, 8);;(15, 8);1;4783
9;0.375;MoveWest;(15, 8);;(15, 8);1;4784
9;0.375;MoveWest;(15, 8);;(15, 8);1;4785
9;0.375;MoveWest;(15, 8);MoveSouth;(15, 9);1;4786
9;0.375;MoveWest;(15, 8);;(15, 9);1;4787
9;0.375;MoveWest;(15, 8);;(15, 9);1;4788
9;0.375;MoveWest;(15, 8);;(15, 9);1;4789
9;0.375;MoveWest;(15, 8);;(15, 9);1;4790
9;0.375;MoveWest;(14, 8);;(15, 9);1;4791
9;0.375;CarryObject;(14, 8);MoveNorth;(15, 8);1;4792
9;0.375;CarryObject;(14, 8);;(15, 8);1;4793
9;0.375;CarryObject;(14, 8);MoveNorth;(15, 7);1;4794
9;0.375;CarryObject;(14, 8);MoveNorth;(15, 6);1;4795
9;0.375;CarryObject;(14, 8);;(15, 6);1;4796
9;0.375;CarryObject;(14, 8);MoveNorth;(15, 5);1;4797
9;0.375;CarryObject;(14, 8);MoveNorth;(15, 5);1;4798
9;0.375;CarryObject;(14, 8);;(15, 5);1;4799
9;0.375;CarryObject;(14, 8);;(15, 5);1;4800
9;0.375;CarryObject;(14, 8);;(15, 5);1;4801
9;0.375;CarryObject;(14, 8);;(15, 5);1;4802
9;0.375;CarryObject;(14, 8);;(15, 5);1;4803
9;0.375;CarryObject;(14, 8);;(15, 5);1;4804
9;0.375;CarryObject;(14, 8);;(15, 5);1;4805
9;0.375;CarryObject;(14, 8);;(15, 5);1;4806
9;0.375;CarryObject;(14, 8);;(15, 5);1;4807
9;0.375;CarryObject;(14, 8);;(15, 5);1;4808
9;0.375;CarryObject;(14, 8);;(15, 5);1;4809
9;0.375;CarryObject;(14, 8);;(15, 5);1;4810
9;0.375;CarryObject;(14, 8);;(15, 5);1;4811
9;0.375;CarryObject;(14, 8);;(15, 5);1;4812
9;0.375;CarryObject;(14, 8);;(15, 5);1;4813
9;0.375;CarryObject;(14, 8);;(15, 5);1;4814
9;0.375;CarryObject;(14, 8);;(15, 5);1;4815
9;0.375;CarryObject;(14, 8);;(15, 5);1;4816
9;0.375;CarryObject;(14, 8);;(15, 5);1;4817
9;0.375;CarryObject;(14, 8);;(15, 5);1;4818
9;0.375;CarryObject;(14, 8);;(15, 5);1;4819
9;0.375;CarryObject;(14, 8);;(15, 5);1;4820
9;0.375;CarryObject;(14, 8);;(15, 5);1;4821
9;0.375;CarryObject;(14, 8);;(15, 5);1;4822
9;0.375;CarryObject;(14, 8);;(15, 5);1;4823
9;0.375;CarryObject;(14, 8);;(15, 5);1;4824
9;0.375;CarryObject;(14, 8);;(15, 5);1;4825
9;0.375;CarryObject;(14, 8);;(15, 5);1;4826
9;0.375;CarryObject;(14, 8);;(15, 5);1;4827
9;0.375;CarryObject;(14, 8);;(15, 5);1;4828
9;0.375;CarryObject;(14, 8);;(15, 5);1;4829
9;0.375;CarryObject;(14, 8);;(15, 5);1;4830
9;0.375;CarryObject;(14, 8);;(15, 5);1;4831
9;0.375;CarryObject;(14, 8);;(15, 5);1;4832
9;0.375;CarryObject;(14, 8);;(15, 5);1;4833
9;0.375;CarryObject;(14, 8);;(15, 5);1;4834
9;0.375;CarryObject;(14, 8);;(15, 5);1;4835
9;0.375;CarryObject;(14, 8);;(15, 5);1;4836
9;0.375;CarryObject;(14, 8);;(15, 5);1;4837
9;0.375;CarryObject;(14, 8);;(15, 5);1;4838
9;0.375;CarryObject;(14, 8);;(15, 5);1;4839
9;0.375;CarryObject;(14, 8);;(15, 5);1;4840
9;0.375;CarryObject;(14, 8);;(15, 5);1;4841
9;0.375;CarryObject;(14, 8);;(15, 5);1;4842
9;0.375;CarryObject;(14, 8);;(15, 5);1;4843
9;0.375;CarryObject;(14, 8);;(15, 5);1;4844
9;0.375;CarryObject;(14, 8);;(15, 5);1;4845
9;0.375;CarryObject;(14, 8);;(15, 5);1;4846
9;0.375;CarryObject;(14, 8);;(15, 5);1;4847
9;0.375;CarryObject;(14, 8);;(15, 5);1;4848
9;0.375;CarryObject;(14, 8);;(15, 5);1;4849
9;0.375;CarryObject;(14, 8);;(15, 5);1;4850
9;0.375;CarryObject;(14, 8);;(15, 5);1;4851
9;0.375;CarryObject;(14, 8);;(15, 5);1;4852
9;0.375;CarryObject;(14, 8);;(15, 5);1;4853
9;0.375;CarryObject;(14, 8);;(15, 5);1;4854
9;0.375;CarryObject;(14, 8);;(15, 5);1;4855
9;0.375;CarryObject;(14, 8);;(15, 5);1;4856
9;0.375;CarryObject;(14, 8);;(15, 5);1;4857
9;0.375;CarryObject;(14, 8);;(15, 5);1;4858
9;0.375;CarryObject;(14, 8);;(15, 5);1;4859
9;0.375;CarryObject;(14, 8);;(15, 5);1;4860
9;0.375;CarryObject;(14, 8);;(15, 5);1;4861
9;0.375;CarryObject;(14, 8);;(15, 5);1;4862
9;0.375;CarryObject;(14, 8);;(15, 5);1;4863
9;0.375;CarryObject;(14, 8);;(15, 5);1;4864
9;0.375;CarryObject;(14, 8);;(15, 5);1;4865
9;0.375;CarryObject;(14, 8);;(15, 5);1;4866
9;0.375;CarryObject;(14, 8);;(15, 5);1;4867
9;0.375;CarryObject;(14, 8);;(15, 5);1;4868
9;0.375;CarryObject;(14, 8);;(15, 5);1;4869
9;0.375;CarryObject;(14, 8);;(15, 5);1;4870
9;0.375;CarryObject;(14, 8);;(15, 5);1;4871
9;0.375;CarryObject;(14, 8);;(15, 5);1;4872
9;0.375;CarryObject;(14, 8);;(15, 5);1;4873
9;0.375;CarryObject;(14, 8);;(15, 5);1;4874
9;0.375;CarryObject;(14, 8);;(15, 5);1;4875
9;0.375;CarryObject;(14, 8);;(15, 5);1;4876
9;0.375;CarryObject;(14, 8);;(15, 5);1;4877
9;0.375;CarryObject;(14, 8);;(15, 5);1;4878
9;0.375;CarryObject;(14, 8);;(15, 5);1;4879
9;0.375;CarryObject;(14, 8);;(15, 5);1;4880
9;0.375;CarryObject;(14, 8);;(15, 5);1;4881
9;0.375;CarryObject;(14, 8);;(15, 5);1;4882
9;0.375;CarryObject;(14, 8);;(15, 5);1;4883
9;0.375;CarryObject;(14, 8);;(15, 5);1;4884
9;0.375;CarryObject;(14, 8);;(15, 5);1;4885
9;0.375;CarryObject;(14, 8);;(15, 5);1;4886
9;0.375;CarryObject;(14, 8);;(15, 5);1;4887
9;0.375;CarryObject;(14, 8);;(15, 5);1;4888
9;0.375;CarryObject;(14, 8);;(15, 5);1;4889
9;0.375;CarryObject;(14, 8);;(15, 5);1;4890
9;0.375;CarryObject;(14, 8);;(15, 5);1;4891
9;0.375;CarryObject;(14, 8);;(15, 5);1;4892
9;0.375;CarryObject;(14, 8);;(15, 5);1;4893
9;0.375;CarryObject;(14, 8);;(15, 5);1;4894
9;0.375;CarryObject;(14, 8);;(15, 5);1;4895
9;0.375;CarryObject;(14, 8);;(15, 5);1;4896
9;0.375;CarryObject;(14, 8);;(15, 5);1;4897
9;0.375;CarryObject;(14, 8);;(15, 5);1;4898
9;0.375;CarryObject;(14, 8);;(15, 5);1;4899
9;0.375;CarryObject;(14, 8);;(15, 5);1;4900
9;0.375;CarryObject;(14, 8);;(15, 5);1;4901
9;0.375;CarryObject;(14, 8);;(15, 5);1;4902
9;0.375;CarryObject;(14, 8);;(15, 5);1;4903
9;0.375;CarryObject;(14, 8);;(15, 5);1;4904
9;0.375;CarryObject;(14, 8);;(15, 5);1;4905
9;0.375;CarryObject;(14, 8);;(15, 5);1;4906
9;0.375;CarryObject;(14, 8);;(15, 5);1;4907
9;0.375;CarryObject;(14, 8);;(15, 5);1;4908
9;0.375;CarryObject;(14, 8);;(15, 5);1;4909
9;0.375;CarryObject;(14, 8);;(15, 5);1;4910
9;0.375;CarryObject;(14, 8);;(15, 5);1;4911
9;0.375;CarryObject;(14, 8);;(15, 5);1;4912
9;0.375;CarryObject;(14, 8);;(15, 5);1;4913
9;0.375;CarryObject;(14, 8);;(15, 5);1;4914
9;0.375;CarryObject;(14, 8);;(15, 5);1;4915
9;0.375;CarryObject;(14, 8);;(15, 5);1;4916
9;0.375;CarryObject;(14, 8);;(15, 5);1;4917
9;0.375;CarryObject;(14, 8);;(15, 5);1;4918
9;0.375;CarryObject;(14, 8);;(15, 5);1;4919
9;0.375;CarryObject;(14, 8);;(15, 5);1;4920
9;0.375;CarryObject;(14, 8);;(15, 5);1;4921
9;0.375;CarryObject;(14, 8);;(15, 5);1;4922
9;0.375;CarryObject;(14, 8);;(15, 5);1;4923
9;0.375;CarryObject;(14, 8);MoveEast;(16, 5);1;4924
9;0.375;CarryObject;(14, 8);;(16, 5);1;4925
9;0.375;CarryObject;(14, 8);;(16, 5);1;4926
9;0.375;CarryObject;(14, 8);;(16, 5);1;4927
9;0.375;CarryObject;(14, 8);MoveSouth;(16, 6);1;4928
9;0.375;CarryObject;(14, 8);;(16, 6);1;4929
9;0.375;CarryObject;(14, 8);;(16, 6);1;4930
9;0.375;CarryObject;(14, 8);;(16, 6);1;4931
9;0.375;CarryObject;(14, 8);;(16, 6);1;4932
9;0.375;CarryObject;(14, 8);MoveWest;(15, 6);1;4933
9;0.375;CarryObject;(14, 8);;(15, 6);1;4934
9;0.375;CarryObject;(14, 8);MoveNorth;(15, 5);1;4935
9;0.375;CarryObject;(14, 8);;(15, 5);1;4936
9;0.375;CarryObject;(14, 8);;(15, 5);1;4937
9;0.375;CarryObject;(14, 8);;(15, 5);1;4938
9;0.375;CarryObject;(14, 8);;(15, 5);1;4939
9;0.375;CarryObject;(14, 8);;(15, 5);1;4940
9;0.375;CarryObject;(14, 8);MoveEast;(16, 5);1;4941
9;0.375;CarryObject;(14, 8);;(16, 5);1;4942
9;0.375;MoveNorthEast;(14, 8);;(16, 5);1;4943
9;0.375;MoveNorthEast;(14, 8);MoveEast;(17, 5);1;4944
9;0.375;MoveNorthEast;(14, 8);MoveEast;(18, 5);1;4945
9;0.375;MoveNorthEast;(14, 8);;(18, 5);1;4946
9;0.375;MoveNorthEast;(14, 8);MoveEast;(19, 5);1;4947
9;0.375;MoveNorthEast;(14, 8);MoveEast;(19, 5);1;4948
9;0.375;MoveNorthEast;(14, 8);MoveEast;(19, 5);1;4949
9;0.375;MoveNorthEast;(14, 8);MoveEast;(19, 5);1;4950
9;0.375;MoveNorthEast;(15, 7);MoveEast;(19, 5);1;4951
9;0.375;MoveNorthEast;(15, 7);MoveEast;(19, 5);1;4952
9;0.375;MoveNorthEast;(15, 7);MoveEast;(20, 5);1;4953
9;0.375;MoveNorthEast;(15, 7);MoveEast;(20, 5);1;4954
9;0.375;MoveNorthEast;(15, 7);MoveEast;(20, 5);1;4955
9;0.375;MoveNorthEast;(15, 7);MoveEast;(20, 5);1;4956
9;0.375;MoveNorthEast;(15, 7);MoveEast;(20, 5);1;4957
9;0.375;MoveNorthEast;(15, 7);MoveEast;(20, 5);1;4958
9;0.375;MoveNorthEast;(15, 7);MoveEast;(21, 5);1;4959
9;0.375;MoveNorthEast;(16, 6);MoveEast;(22, 5);1;4960
9;0.375;MoveEast;(16, 6);;(22, 5);1;4961
9;0.375;MoveEast;(16, 6);;(22, 5);1;4962
9;0.375;MoveEast;(16, 6);;(22, 5);1;4963
9;0.375;MoveEast;(16, 6);MoveNorth;(22, 5);1;4964
9;0.375;MoveEast;(16, 6);MoveNorth;(22, 5);1;4965
9;0.375;MoveEast;(16, 6);MoveNorth;(22, 5);1;4966
9;0.375;MoveEast;(16, 6);MoveNorth;(22, 5);1;4967
9;0.375;MoveEast;(16, 6);MoveNorth;(22, 5);1;4968
9;0.375;MoveEast;(17, 6);MoveNorth;(22, 5);1;4969
9;0.375;MoveSouthEast;(17, 6);MoveWest;(22, 5);1;4970
9;0.375;MoveSouthEast;(17, 6);MoveWest;(22, 5);1;4971
9;0.375;MoveSouthEast;(17, 6);MoveWest;(22, 5);1;4972
9;0.375;MoveSouthEast;(17, 6);MoveWest;(22, 5);1;4973
9;0.375;MoveSouthEast;(17, 6);MoveWest;(22, 5);1;4974
9;0.375;MoveSouthEast;(17, 6);MoveWest;(21, 5);1;4975
9;0.375;MoveSouthEast;(17, 6);MoveNorth;(21, 4);1;4976
9;0.375;MoveSouthEast;(17, 6);MoveNorth;(21, 3);1;4977
9;0.375;MoveSouthEast;(18, 7);MoveNorth;(21, 2);1;4978
9;0.375;MoveSouthEast;(18, 7);;(21, 2);1;4979
9;0.375;MoveSouthEast;(18, 7);MoveNorth;(21, 2);1;4980
9;0.375;MoveSouthEast;(18, 7);;(21, 2);1;4981
9;0.375;MoveSouthEast;(18, 7);MoveNorth;(21, 2);1;4982
9;0.375;MoveSouthEast;(18, 7);;(21, 2);1;4983
9;0.375;MoveSouthEast;(18, 7);;(21, 2);1;4984
9;0.375;MoveSouthEast;(18, 7);;(21, 2);1;4985
9;0.375;MoveSouthEast;(18, 7);;(21, 2);1;4986
9;0.375;MoveSouthEast;(19, 8);;(21, 2);1;4987
9;0.375;MoveSouthEast;(19, 8);;(21, 2);1;4988
9;0.375;MoveSouthEast;(19, 8);;(21, 2);1;4989
9;0.375;MoveSouthEast;(19, 8);;(21, 2);1;4990
9;0.375;MoveSouthEast;(19, 8);;(21, 2);1;4991
9;0.375;MoveSouthEast;(19, 8);;(21, 2);1;4992
9;0.375;MoveSouthEast;(19, 8);;(21, 2);1;4993
9;0.375;MoveSouthEast;(19, 8);;(21, 2);1;4994
9;0.375;MoveSouthEast;(19, 8);;(21, 2);1;4995
9;0.375;MoveSouthEast;(19, 8);;(21, 2);1;4996
9;0.375;MoveSouthEast;(19, 8);;(21, 2);1;4997
9;0.375;MoveSouthEast;(19, 8);;(21, 2);1;4998
9;0.375;MoveSouthEast;(19, 8);;(21, 2);1;4999
9;0.375;MoveSouthEast;(19, 8);;(21, 2);1;5000
9;0.375;MoveSouthEast;(20, 9);;(21, 2);1;5001
9;0.375;MoveSouthEast;(20, 9);;(21, 2);1;5002
9;0.375;MoveSouthEast;(20, 9);;(21, 2);1;5003
9;0.375;MoveSouthEast;(20, 9);;(21, 2);1;5004
9;0.375;MoveSouthEast;(20, 9);;(21, 2);1;5005
9;0.375;MoveSouthEast;(20, 9);;(21, 2);1;5006
9;0.375;MoveSouthEast;(20, 9);;(21, 2);1;5007
9;0.375;MoveSouthEast;(20, 9);;(21, 2);1;5008
9;0.375;MoveSouthEast;(20, 9);;(21, 2);1;5009
9;0.375;MoveSouthEast;(21, 10);;(21, 2);1;5010
9;0.375;MoveSouthEast;(21, 10);;(21, 2);1;5011
9;0.375;MoveSouthEast;(21, 10);;(21, 2);1;5012
9;0.375;MoveSouthEast;(21, 10);;(21, 2);1;5013
9;0.375;MoveSouthEast;(21, 10);;(21, 2);1;5014
9;0.375;MoveSouthEast;(21, 10);;(21, 2);1;5015
9;0.375;MoveSouthEast;(21, 10);;(21, 2);1;5016
9;0.375;MoveSouthEast;(21, 10);;(21, 2);1;5017
9;0.375;MoveSouthEast;(21, 10);;(21, 2);1;5018
9;0.375;MoveSouthEast;(22, 11);;(21, 2);1;5019
9;0.375;MoveSouth;(22, 11);;(21, 2);1;5020
9;0.375;MoveSouth;(22, 11);;(21, 2);1;5021
9;0.375;MoveSouth;(22, 11);;(21, 2);1;5022
9;0.375;MoveSouth;(22, 11);;(21, 2);1;5023
9;0.375;MoveSouth;(22, 11);;(21, 2);1;5024
9;0.375;MoveSouth;(22, 11);;(21, 2);1;5025
9;0.375;MoveSouth;(22, 11);;(21, 2);1;5026
9;0.375;MoveSouth;(22, 11);;(21, 2);1;5027
9;0.375;MoveSouth;(22, 12);;(21, 2);1;5028
9;0.375;MoveSouth;(22, 12);;(21, 2);1;5029
9;0.375;MoveSouth;(22, 12);;(21, 2);1;5030
9;0.375;MoveSouth;(22, 12);;(21, 2);1;5031
9;0.375;MoveSouth;(22, 12);;(21, 2);1;5032
9;0.375;MoveSouth;(22, 12);;(21, 2);1;5033
9;0.375;MoveSouth;(22, 12);;(21, 2);1;5034
9;0.375;MoveSouth;(22, 12);;(21, 2);1;5035
9;0.375;MoveSouth;(22, 12);;(21, 2);1;5036
9;0.375;MoveSouth;(22, 13);;(21, 2);1;5037
9;0.375;MoveSouthEast;(22, 13);;(21, 2);1;5038
9;0.375;MoveSouthEast;(22, 13);;(21, 2);1;5039
9;0.375;MoveSouthEast;(22, 13);;(21, 2);1;5040
9;0.375;MoveSouthEast;(22, 13);;(21, 2);1;5041
9;0.375;MoveSouthEast;(22, 13);;(21, 2);1;5042
9;0.375;MoveSouthEast;(22, 13);;(21, 2);1;5043
9;0.375;MoveSouthEast;(22, 13);;(21, 2);1;5044
9;0.375;MoveSouthEast;(22, 13);;(21, 2);1;5045
9;0.375;MoveSouthEast;(23, 14);;(21, 2);1;5046
9;0.375;Drop;(23, 14);;(21, 2);1;5047
9;0.375;Drop;(23, 14);;(21, 2);1;5048
9;0.375;Drop;(23, 14);;(21, 2);1;5049
9;0.375;Drop;(23, 14);;(21, 2);1;5050
9;0.375;Drop;(23, 14);;(21, 2);1;5051
9;0.375;Drop;(23, 14);;(21, 2);1;5052
9;0.375;Drop;(23, 14);;(21, 2);1;5053
9;0.375;Drop;(23, 14);;(21, 2);1;5054
12;0.5;Drop;(23, 14);;(21, 2);1;5055
12;0.5;MoveNorthWest;(23, 14);;(21, 2);1;5056
12;0.5;MoveNorthWest;(23, 14);;(21, 2);1;5057
12;0.5;MoveNorthWest;(23, 14);;(21, 2);1;5058
12;0.5;MoveNorthWest;(23, 14);;(21, 2);1;5059
12;0.5;MoveNorthWest;(23, 14);;(21, 2);1;5060
12;0.5;MoveNorthWest;(23, 14);;(21, 2);1;5061
12;0.5;MoveNorthWest;(23, 14);;(21, 2);1;5062
12;0.5;MoveNorthWest;(23, 14);;(21, 2);1;5063
12;0.5;MoveNorthWest;(22, 13);;(21, 2);1;5064
12;0.5;MoveNorthWest;(22, 13);;(21, 2);1;5065
12;0.5;MoveNorthWest;(22, 13);;(21, 2);1;5066
12;0.5;MoveNorthWest;(22, 13);;(21, 2);1;5067
12;0.5;MoveNorthWest;(22, 13);;(21, 2);1;5068
12;0.5;MoveNorthWest;(22, 13);;(21, 2);1;5069
12;0.5;MoveNorthWest;(22, 13);;(21, 2);1;5070
12;0.5;MoveNorthWest;(22, 13);;(21, 2);1;5071
12;0.5;MoveNorthWest;(22, 13);;(21, 2);1;5072
12;0.5;MoveNorthWest;(21, 12);;(21, 2);1;5073
12;0.5;MoveNorthWest;(21, 12);;(21, 2);1;5074
12;0.5;MoveNorthWest;(21, 12);;(21, 2);1;5075
12;0.5;MoveNorthWest;(21, 12);;(21, 2);1;5076
12;0.5;MoveNorthWest;(21, 12);;(21, 2);1;5077
12;0.5;MoveNorthWest;(21, 12);;(21, 2);1;5078
12;0.5;MoveNorthWest;(21, 12);;(21, 2);1;5079
