score;completeness;rescuebot_action;rescuebot_location;agent_action;agent_location;world_nr;tick_nr
0;0.0;;(9, 18);;(9, 5);1;201877
0;0.0;;(9, 18);;(9, 5);1;201878
0;0.0;;(9, 18);;(9, 5);1;201879
0;0.0;;(9, 18);;(9, 5);1;201880
0;0.0;;(9, 18);;(9, 5);1;201881
0;0.0;;(9, 18);;(9, 5);1;201882
0;0.0;;(9, 18);;(9, 5);1;201883
0;0.0;;(9, 18);;(9, 5);1;201884
0;0.0;;(9, 18);;(9, 5);1;201885
0;0.0;;(9, 18);;(9, 5);1;201886
0;0.0;;(9, 18);;(9, 5);1;201887
0;0.0;;(9, 18);;(9, 5);1;201888
0;0.0;;(9, 18);;(9, 5);1;201889
0;0.0;;(9, 18);;(9, 5);1;201890
0;0.0;;(9, 18);;(9, 5);1;201891
0;0.0;;(9, 18);;(9, 5);1;201892
0;0.0;;(9, 18);;(9, 5);1;201893
0;0.0;;(9, 18);;(9, 5);1;201894
0;0.0;;(9, 18);;(9, 5);1;201895
0;0.0;;(9, 18);;(9, 5);1;201896
0;0.0;;(9, 18);;(9, 5);1;201897
0;0.0;;(9, 18);;(9, 5);1;201898
0;0.0;;(9, 18);;(9, 5);1;201899
0;0.0;;(9, 18);;(9, 5);1;201900
0;0.0;;(9, 18);;(9, 5);1;201901
0;0.0;;(9, 18);;(9, 5);1;201902
0;0.0;;(9, 18);;(9, 5);1;201903
0;0.0;;(9, 18);;(9, 5);1;201904
0;0.0;;(9, 18);;(9, 5);1;201905
0;0.0;;(9, 18);;(9, 5);1;201906
0;0.0;;(9, 18);;(9, 5);1;201907
0;0.0;;(9, 18);;(9, 5);1;201908
0;0.0;;(9, 18);;(9, 5);1;201909
0;0.0;;(9, 18);;(9, 5);1;201910
0;0.0;;(9, 18);;(9, 5);1;201911
0;0.0;;(9, 18);;(9, 5);1;201912
0;0.0;;(9, 18);;(9, 5);1;201913
0;0.0;;(9, 18);;(9, 5);1;201914
0;0.0;;(9, 18);;(9, 5);1;201915
0;0.0;;(9, 18);;(9, 5);1;201916
0;0.0;;(9, 18);;(9, 5);1;201917
0;0.0;;(9, 18);;(9, 5);1;201918
0;0.0;;(9, 18);;(9, 5);1;201919
0;0.0;;(9, 18);;(9, 5);1;201920
0;0.0;;(9, 18);;(9, 5);1;201921
0;0.0;;(9, 18);;(9, 5);1;201922
0;0.0;;(9, 18);;(9, 5);1;201923
0;0.0;;(9, 18);;(9, 5);1;201924
0;0.0;;(9, 18);;(9, 5);1;201925
0;0.0;;(9, 18);;(9, 5);1;201926
0;0.0;;(9, 18);;(9, 5);1;201927
0;0.0;;(9, 18);;(9, 5);1;201928
0;0.0;;(9, 18);;(9, 5);1;201929
0;0.0;;(9, 18);;(9, 5);1;201930
0;0.0;;(9, 18);;(9, 5);1;201931
0;0.0;;(9, 18);;(9, 5);1;201932
0;0.0;;(9, 18);;(9, 5);1;201933
0;0.0;;(9, 18);;(9, 5);1;201934
0;0.0;;(9, 18);;(9, 5);1;201935
0;0.0;;(9, 18);;(9, 5);1;201936
0;0.0;;(9, 18);;(9, 5);1;201937
0;0.0;;(9, 18);;(9, 5);1;201938
0;0.0;;(9, 18);;(9, 5);1;201939
0;0.0;;(9, 18);;(9, 5);1;201940
0;0.0;;(9, 18);;(9, 5);1;201941
0;0.0;;(9, 18);;(9, 5);1;201942
0;0.0;;(9, 18);;(9, 5);1;201943
0;0.0;;(9, 18);;(9, 5);1;201944
0;0.0;;(9, 18);;(9, 5);1;201945
0;0.0;;(9, 18);;(9, 5);1;201946
0;0.0;;(9, 18);;(9, 5);1;201947
0;0.0;;(9, 18);;(9, 5);1;201948
0;0.0;;(9, 18);;(9, 5);1;201949
0;0.0;;(9, 18);;(9, 5);1;201950
0;0.0;;(9, 18);;(9, 5);1;201951
0;0.0;;(9, 18);;(9, 5);1;201952
0;0.0;;(9, 18);;(9, 5);1;201953
0;0.0;;(9, 18);;(9, 5);1;201954
0;0.0;;(9, 18);;(9, 5);1;201955
0;0.0;;(9, 18);;(9, 5);1;201956
0;0.0;;(9, 18);;(9, 5);1;201957
0;0.0;;(9, 18);;(9, 5);1;201958
0;0.0;;(9, 18);;(9, 5);1;201959
0;0.0;;(9, 18);;(9, 5);1;201960
0;0.0;;(9, 18);;(9, 5);1;201961
0;0.0;;(9, 18);;(9, 5);1;201962
0;0.0;;(9, 18);;(9, 5);1;201963
0;0.0;;(9, 18);;(9, 5);1;201964
0;0.0;;(9, 18);;(9, 5);1;201965
0;0.0;;(9, 18);;(9, 5);1;201966
0;0.0;;(9, 18);;(9, 5);1;201967
0;0.0;;(9, 18);;(9, 5);1;201968
0;0.0;;(9, 18);;(9, 5);1;201969
0;0.0;;(9, 18);;(9, 5);1;201970
0;0.0;;(9, 18);;(9, 5);1;201971
0;0.0;;(9, 18);;(9, 5);1;201972
0;0.0;;(9, 18);;(9, 5);1;201973
0;0.0;;(9, 18);;(9, 5);1;201974
0;0.0;;(9, 18);;(9, 5);1;201975
0;0.0;;(9, 18);;(9, 5);1;201976
0;0.0;;(9, 18);;(9, 5);1;201977
0;0.0;;(9, 18);;(9, 5);1;201978
0;0.0;;(9, 18);;(9, 5);1;201979
0;0.0;;(9, 18);;(9, 5);1;201980
0;0.0;;(9, 18);;(9, 5);1;201981
0;0.0;;(9, 18);;(9, 5);1;201982
0;0.0;;(9, 18);;(9, 5);1;201983
0;0.0;;(9, 18);;(9, 5);1;201984
0;0.0;;(9, 18);;(9, 5);1;201985
0;0.0;;(9, 18);;(9, 5);1;201986
0;0.0;;(9, 18);;(9, 5);1;201987
0;0.0;;(9, 18);;(9, 5);1;201988
0;0.0;;(9, 18);;(9, 5);1;201989
0;0.0;;(9, 18);;(9, 5);1;201990
0;0.0;;(9, 18);;(9, 5);1;201991
0;0.0;;(9, 18);;(9, 5);1;201992
0;0.0;;(9, 18);;(9, 5);1;201993
0;0.0;;(9, 18);;(9, 5);1;201994
0;0.0;;(9, 18);;(9, 5);1;201995
0;0.0;;(9, 18);;(9, 5);1;201996
0;0.0;;(9, 18);;(9, 5);1;201997
0;0.0;;(9, 18);;(9, 5);1;201998
0;0.0;;(9, 18);;(9, 5);1;201999
0;0.0;;(9, 18);;(9, 5);1;202000
0;0.0;;(9, 18);;(9, 5);1;202001
0;0.0;;(9, 18);;(9, 5);1;202002
0;0.0;;(9, 18);;(9, 5);1;202003
0;0.0;;(9, 18);;(9, 5);1;202004
0;0.0;;(9, 18);;(9, 5);1;202005
0;0.0;;(9, 18);;(9, 5);1;202006
0;0.0;;(9, 18);;(9, 5);1;202007
0;0.0;;(9, 18);;(9, 5);1;202008
0;0.0;;(9, 18);;(9, 5);1;202009
0;0.0;;(9, 18);;(9, 5);1;202010
0;0.0;;(9, 18);;(9, 5);1;202011
0;0.0;;(9, 18);;(9, 5);1;202012
0;0.0;;(9, 18);;(9, 5);1;202013
0;0.0;;(9, 18);;(9, 5);1;202014
0;0.0;;(9, 18);;(9, 5);1;202015
0;0.0;;(9, 18);;(9, 5);1;202016
0;0.0;;(9, 18);;(9, 5);1;202017
0;0.0;;(9, 18);;(9, 5);1;202018
0;0.0;;(9, 18);;(9, 5);1;202019
0;0.0;;(9, 18);;(9, 5);1;202020
0;0.0;;(9, 18);;(9, 5);1;202021
0;0.0;;(9, 18);;(9, 5);1;202022
0;0.0;;(9, 18);;(9, 5);1;202023
0;0.0;;(9, 18);;(9, 5);1;202024
0;0.0;;(9, 18);;(9, 5);1;202025
0;0.0;;(9, 18);;(9, 5);1;202026
0;0.0;;(9, 18);;(9, 5);1;202027
0;0.0;;(9, 18);;(9, 5);1;202028
0;0.0;;(9, 18);;(9, 5);1;202029
0;0.0;;(9, 18);;(9, 5);1;202030
0;0.0;;(9, 18);;(9, 5);1;202031
0;0.0;;(9, 18);;(9, 5);1;202032
0;0.0;;(9, 18);;(9, 5);1;202033
0;0.0;;(9, 18);;(9, 5);1;202034
0;0.0;;(9, 18);;(9, 5);1;202035
0;0.0;;(9, 18);;(9, 5);1;202036
0;0.0;;(9, 18);;(9, 5);1;202037
0;0.0;;(9, 18);;(9, 5);1;202038
0;0.0;;(9, 18);;(9, 5);1;202039
0;0.0;;(9, 18);;(9, 5);1;202040
0;0.0;;(9, 18);;(9, 5);1;202041
0;0.0;;(9, 18);;(9, 5);1;202042
0;0.0;;(9, 18);;(9, 5);1;202043
0;0.0;;(9, 18);;(9, 5);1;202044
0;0.0;;(9, 18);;(9, 5);1;202045
0;0.0;;(9, 18);;(9, 5);1;202046
0;0.0;;(9, 18);;(9, 5);1;202047
0;0.0;;(9, 18);;(9, 5);1;202048
0;0.0;;(9, 18);;(9, 5);1;202049
0;0.0;;(9, 18);;(9, 5);1;202050
0;0.0;;(9, 18);;(9, 5);1;202051
0;0.0;;(9, 18);;(9, 5);1;202052
0;0.0;;(9, 18);;(9, 5);1;202053
0;0.0;;(9, 18);;(9, 5);1;202054
0;0.0;;(9, 18);;(9, 5);1;202055
0;0.0;;(9, 18);;(9, 5);1;202056
0;0.0;;(9, 18);;(9, 5);1;202057
0;0.0;;(9, 18);;(9, 5);1;202058
0;0.0;;(9, 18);;(9, 5);1;202059
0;0.0;;(9, 18);;(9, 5);1;202060
0;0.0;;(9, 18);;(9, 5);1;202061
0;0.0;;(9, 18);;(9, 5);1;202062
0;0.0;;(9, 18);;(9, 5);1;202063
0;0.0;;(9, 18);;(9, 5);1;202064
0;0.0;;(9, 18);;(9, 5);1;202065
0;0.0;;(9, 18);;(9, 5);1;202066
0;0.0;;(9, 18);;(9, 5);1;202067
0;0.0;;(9, 18);;(9, 5);1;202068
0;0.0;;(9, 18);;(9, 5);1;202069
0;0.0;;(9, 18);;(9, 5);1;202070
0;0.0;;(9, 18);;(9, 5);1;202071
0;0.0;;(9, 18);;(9, 5);1;202072
0;0.0;;(9, 18);;(9, 5);1;202073
0;0.0;;(9, 18);;(9, 5);1;202074
0;0.0;;(9, 18);;(9, 5);1;202075
0;0.0;;(9, 18);;(9, 5);1;202076
0;0.0;;(9, 18);;(9, 5);1;202077
0;0.0;;(9, 18);;(9, 5);1;202078
0;0.0;;(9, 18);;(9, 5);1;202079
0;0.0;;(9, 18);;(9, 5);1;202080
0;0.0;;(9, 18);;(9, 5);1;202081
0;0.0;;(9, 18);;(9, 5);1;202082
0;0.0;;(9, 18);;(9, 5);1;202083
0;0.0;;(9, 18);;(9, 5);1;202084
0;0.0;;(9, 18);;(9, 5);1;202085
0;0.0;;(9, 18);;(9, 5);1;202086
0;0.0;;(9, 18);;(9, 5);1;202087
0;0.0;;(9, 18);;(9, 5);1;202088
0;0.0;;(9, 18);;(9, 5);1;202089
0;0.0;;(9, 18);;(9, 5);1;202090
0;0.0;;(9, 18);;(9, 5);1;202091
0;0.0;;(9, 18);;(9, 5);1;202092
0;0.0;;(9, 18);;(9, 5);1;202093
0;0.0;;(9, 18);;(9, 5);1;202094
0;0.0;;(9, 18);;(9, 5);1;202095
0;0.0;;(9, 18);;(9, 5);1;202096
0;0.0;;(9, 18);;(9, 5);1;202097
0;0.0;;(9, 18);;(9, 5);1;202098
0;0.0;;(9, 18);;(9, 5);1;202099
0;0.0;;(9, 18);;(9, 5);1;202100
0;0.0;;(9, 18);;(9, 5);1;202101
0;0.0;;(9, 18);;(9, 5);1;202102
0;0.0;;(9, 18);;(9, 5);1;202103
0;0.0;;(9, 18);;(9, 5);1;202104
0;0.0;;(9, 18);;(9, 5);1;202105
0;0.0;;(9, 18);;(9, 5);1;202106
0;0.0;;(9, 18);;(9, 5);1;202107
0;0.0;;(9, 18);;(9, 5);1;202108
0;0.0;;(9, 18);;(9, 5);1;202109
0;0.0;;(9, 18);;(9, 5);1;202110
0;0.0;;(9, 18);;(9, 5);1;202111
0;0.0;;(9, 18);;(9, 5);1;202112
0;0.0;;(9, 18);;(9, 5);1;202113
0;0.0;;(9, 18);;(9, 5);1;202114
0;0.0;;(9, 18);;(9, 5);1;202115
0;0.0;;(9, 18);;(9, 5);1;202116
0;0.0;;(9, 18);;(9, 5);1;202117
0;0.0;;(9, 18);;(9, 5);1;202118
0;0.0;;(9, 18);;(9, 5);1;202119
0;0.0;;(9, 18);;(9, 5);1;202120
0;0.0;;(9, 18);;(9, 5);1;202121
0;0.0;;(9, 18);;(9, 5);1;202122
0;0.0;;(9, 18);;(9, 5);1;202123
0;0.0;;(9, 18);;(9, 5);1;202124
0;0.0;;(9, 18);;(9, 5);1;202125
0;0.0;;(9, 18);;(9, 5);1;202126
0;0.0;;(9, 18);;(9, 5);1;202127
0;0.0;;(9, 18);;(9, 5);1;202128
0;0.0;;(9, 18);;(9, 5);1;202129
0;0.0;;(9, 18);;(9, 5);1;202130
0;0.0;;(9, 18);;(9, 5);1;202131
0;0.0;;(9, 18);;(9, 5);1;202132
0;0.0;;(9, 18);;(9, 5);1;202133
0;0.0;;(9, 18);;(9, 5);1;202134
0;0.0;;(9, 18);;(9, 5);1;202135
0;0.0;;(9, 18);;(9, 5);1;202136
0;0.0;;(9, 18);;(9, 5);1;202137
0;0.0;;(9, 18);;(9, 5);1;202138
0;0.0;;(9, 18);;(9, 5);1;202139
0;0.0;;(9, 18);;(9, 5);1;202140
0;0.0;;(9, 18);;(9, 5);1;202141
0;0.0;;(9, 18);;(9, 5);1;202142
0;0.0;;(9, 18);;(9, 5);1;202143
0;0.0;;(9, 18);;(9, 5);1;202144
0;0.0;;(9, 18);;(9, 5);1;202145
0;0.0;;(9, 18);;(9, 5);1;202146
0;0.0;;(9, 18);;(9, 5);1;202147
0;0.0;;(9, 18);;(9, 5);1;202148
0;0.0;;(9, 18);;(9, 5);1;202149
0;0.0;;(9, 18);;(9, 5);1;202150
0;0.0;;(9, 18);;(9, 5);1;202151
0;0.0;;(9, 18);;(9, 5);1;202152
0;0.0;;(9, 18);;(9, 5);1;202153
0;0.0;;(9, 18);;(9, 5);1;202154
0;0.0;;(9, 18);;(9, 5);1;202155
0;0.0;;(9, 18);;(9, 5);1;202156
0;0.0;;(9, 18);;(9, 5);1;202157
0;0.0;;(9, 18);;(9, 5);1;202158
0;0.0;;(9, 18);;(9, 5);1;202159
0;0.0;;(9, 18);;(9, 5);1;202160
0;0.0;;(9, 18);;(9, 5);1;202161
0;0.0;;(9, 18);;(9, 5);1;202162
0;0.0;;(9, 18);;(9, 5);1;202163
0;0.0;;(9, 18);;(9, 5);1;202164
0;0.0;;(9, 18);;(9, 5);1;202165
0;0.0;;(9, 18);;(9, 5);1;202166
0;0.0;;(9, 18);;(9, 5);1;202167
0;0.0;;(9, 18);;(9, 5);1;202168
0;0.0;;(9, 18);;(9, 5);1;202169
0;0.0;;(9, 18);;(9, 5);1;202170
0;0.0;;(9, 18);;(9, 5);1;202171
0;0.0;;(9, 18);;(9, 5);1;202172
0;0.0;;(9, 18);;(9, 5);1;202173
0;0.0;;(9, 18);;(9, 5);1;202174
0;0.0;;(9, 18);;(9, 5);1;202175
0;0.0;;(9, 18);;(9, 5);1;202176
0;0.0;;(9, 18);;(9, 5);1;202177
0;0.0;;(9, 18);;(9, 5);1;202178
0;0.0;;(9, 18);;(9, 5);1;202179
0;0.0;;(9, 18);;(9, 5);1;202180
0;0.0;;(9, 18);;(9, 5);1;202181
0;0.0;;(9, 18);;(9, 5);1;202182
0;0.0;;(9, 18);;(9, 5);1;202183
0;0.0;;(9, 18);;(9, 5);1;202184
0;0.0;;(9, 18);;(9, 5);1;202185
0;0.0;;(9, 18);;(9, 5);1;202186
0;0.0;;(9, 18);;(9, 5);1;202187
0;0.0;;(9, 18);;(9, 5);1;202188
0;0.0;;(9, 18);;(9, 5);1;202189
0;0.0;;(9, 18);;(9, 5);1;202190
0;0.0;;(9, 18);;(9, 5);1;202191
0;0.0;;(9, 18);;(9, 5);1;202192
0;0.0;;(9, 18);;(9, 5);1;202193
0;0.0;;(9, 18);;(9, 5);1;202194
0;0.0;;(9, 18);;(9, 5);1;202195
0;0.0;;(9, 18);;(9, 5);1;202196
0;0.0;;(9, 18);;(9, 5);1;202197
0;0.0;;(9, 18);;(9, 5);1;202198
0;0.0;;(9, 18);;(9, 5);1;202199
0;0.0;;(9, 18);;(9, 5);1;202200
0;0.0;;(9, 18);;(9, 5);1;202201
0;0.0;;(9, 18);;(9, 5);1;202202
0;0.0;;(9, 18);;(9, 5);1;202203
0;0.0;;(9, 18);;(9, 5);1;202204
0;0.0;;(9, 18);;(9, 5);1;202205
0;0.0;;(9, 18);;(9, 5);1;202206
0;0.0;;(9, 18);;(9, 5);1;202207
0;0.0;;(9, 18);;(9, 5);1;202208
0;0.0;;(9, 18);;(9, 5);1;202209
0;0.0;;(9, 18);;(9, 5);1;202210
0;0.0;;(9, 18);;(9, 5);1;202211
0;0.0;;(9, 18);;(9, 5);1;202212
0;0.0;;(9, 18);;(9, 5);1;202213
0;0.0;;(9, 18);;(9, 5);1;202214
0;0.0;;(9, 18);;(9, 5);1;202215
0;0.0;;(9, 18);;(9, 5);1;202216
0;0.0;;(9, 18);;(9, 5);1;202217
0;0.0;;(9, 18);;(9, 5);1;202218
0;0.0;;(9, 18);;(9, 5);1;202219
0;0.0;;(9, 18);;(9, 5);1;202220
0;0.0;;(9, 18);;(9, 5);1;202221
0;0.0;;(9, 18);;(9, 5);1;202222
0;0.0;;(9, 18);;(9, 5);1;202223
0;0.0;;(9, 18);;(9, 5);1;202224
0;0.0;;(9, 18);;(9, 5);1;202225
0;0.0;;(9, 18);;(9, 5);1;202226
0;0.0;;(9, 18);;(9, 5);1;202227
0;0.0;;(9, 18);;(9, 5);1;202228
0;0.0;;(9, 18);;(9, 5);1;202229
0;0.0;;(9, 18);;(9, 5);1;202230
0;0.0;;(9, 18);;(9, 5);1;202231
0;0.0;;(9, 18);;(9, 5);1;202232
0;0.0;;(9, 18);;(9, 5);1;202233
0;0.0;;(9, 18);;(9, 5);1;202234
0;0.0;;(9, 18);;(9, 5);1;202235
0;0.0;;(9, 18);;(9, 5);1;202236
0;0.0;;(9, 18);;(9, 5);1;202237
0;0.0;;(9, 18);;(9, 5);1;202238
0;0.0;;(9, 18);;(9, 5);1;202239
0;0.0;;(9, 18);;(9, 5);1;202240
0;0.0;;(9, 18);;(9, 5);1;202241
0;0.0;;(9, 18);;(9, 5);1;202242
0;0.0;;(9, 18);;(9, 5);1;202243
0;0.0;;(9, 18);;(9, 5);1;202244
0;0.0;;(9, 18);;(9, 5);1;202245
0;0.0;;(9, 18);;(9, 5);1;202246
0;0.0;;(9, 18);;(9, 5);1;202247
0;0.0;;(9, 18);;(9, 5);1;202248
0;0.0;;(9, 18);;(9, 5);1;202249
0;0.0;;(9, 18);;(9, 5);1;202250
0;0.0;;(9, 18);;(9, 5);1;202251
0;0.0;;(9, 18);;(9, 5);1;202252
0;0.0;;(9, 18);;(9, 5);1;202253
0;0.0;;(9, 18);;(9, 5);1;202254
0;0.0;;(9, 18);;(9, 5);1;202255
0;0.0;;(9, 18);;(9, 5);1;202256
0;0.0;;(9, 18);;(9, 5);1;202257
0;0.0;;(9, 18);;(9, 5);1;202258
0;0.0;;(9, 18);;(9, 5);1;202259
0;0.0;;(9, 18);;(9, 5);1;202260
0;0.0;;(9, 18);;(9, 5);1;202261
0;0.0;;(9, 18);;(9, 5);1;202262
0;0.0;;(9, 18);;(9, 5);1;202263
0;0.0;;(9, 18);;(9, 5);1;202264
0;0.0;;(9, 18);;(9, 5);1;202265
0;0.0;;(9, 18);;(9, 5);1;202266
0;0.0;;(9, 18);;(9, 5);1;202267
0;0.0;;(9, 18);;(9, 5);1;202268
0;0.0;;(9, 18);;(9, 5);1;202269
0;0.0;;(9, 18);;(9, 5);1;202270
0;0.0;;(9, 18);;(9, 5);1;202271
0;0.0;;(9, 18);;(9, 5);1;202272
0;0.0;;(9, 18);;(9, 5);1;202273
0;0.0;;(9, 18);;(9, 5);1;202274
0;0.0;;(9, 18);;(9, 5);1;202275
0;0.0;;(9, 18);;(9, 5);1;202276
0;0.0;;(9, 18);;(9, 5);1;202277
0;0.0;;(9, 18);;(9, 5);1;202278
0;0.0;;(9, 18);;(9, 5);1;202279
0;0.0;;(9, 18);;(9, 5);1;202280
0;0.0;;(9, 18);;(9, 5);1;202281
0;0.0;;(9, 18);;(9, 5);1;202282
0;0.0;;(9, 18);;(9, 5);1;202283
0;0.0;;(9, 18);;(9, 5);1;202284
0;0.0;;(9, 18);;(9, 5);1;202285
0;0.0;;(9, 18);;(9, 5);1;202286
0;0.0;;(9, 18);;(9, 5);1;202287
0;0.0;;(9, 18);;(9, 5);1;202288
0;0.0;;(9, 18);;(9, 5);1;202289
0;0.0;;(9, 18);;(9, 5);1;202290
0;0.0;;(9, 18);;(9, 5);1;202291
0;0.0;;(9, 18);;(9, 5);1;202292
0;0.0;;(9, 18);;(9, 5);1;202293
0;0.0;;(9, 18);;(9, 5);1;202294
0;0.0;;(9, 18);;(9, 5);1;202295
0;0.0;;(9, 18);;(9, 5);1;202296
0;0.0;;(9, 18);;(9, 5);1;202297
0;0.0;;(9, 18);;(9, 5);1;202298
0;0.0;;(9, 18);;(9, 5);1;202299
0;0.0;;(9, 18);;(9, 5);1;202300
0;0.0;;(9, 18);;(9, 5);1;202301
0;0.0;;(9, 18);;(9, 5);1;202302
0;0.0;;(9, 18);;(9, 5);1;202303
0;0.0;;(9, 18);;(9, 5);1;202304
0;0.0;;(9, 18);;(9, 5);1;202305
0;0.0;;(9, 18);;(9, 5);1;202306
0;0.0;;(9, 18);;(9, 5);1;202307
0;0.0;;(9, 18);;(9, 5);1;202308
0;0.0;;(9, 18);;(9, 5);1;202309
0;0.0;;(9, 18);;(9, 5);1;202310
0;0.0;;(9, 18);;(9, 5);1;202311
0;0.0;;(9, 18);;(9, 5);1;202312
0;0.0;;(9, 18);;(9, 5);1;202313
0;0.0;;(9, 18);;(9, 5);1;202314
0;0.0;;(9, 18);;(9, 5);1;202315
0;0.0;;(9, 18);;(9, 5);1;202316
0;0.0;;(9, 18);;(9, 5);1;202317
0;0.0;;(9, 18);;(9, 5);1;202318
0;0.0;;(9, 18);;(9, 5);1;202319
0;0.0;;(9, 18);;(9, 5);1;202320
0;0.0;;(9, 18);;(9, 5);1;202321
0;0.0;;(9, 18);;(9, 5);1;202322
0;0.0;;(9, 18);;(9, 5);1;202323
0;0.0;;(9, 18);;(9, 5);1;202324
0;0.0;;(9, 18);;(9, 5);1;202325
0;0.0;;(9, 18);;(9, 5);1;202326
0;0.0;;(9, 18);;(9, 5);1;202327
0;0.0;;(9, 18);;(9, 5);1;202328
0;0.0;;(9, 18);;(9, 5);1;202329
0;0.0;;(9, 18);;(9, 5);1;202330
0;0.0;;(9, 18);;(9, 5);1;202331
0;0.0;;(9, 18);;(9, 5);1;202332
0;0.0;;(9, 18);;(9, 5);1;202333
0;0.0;;(9, 18);;(9, 5);1;202334
0;0.0;;(9, 18);;(9, 5);1;202335
0;0.0;;(9, 18);;(9, 5);1;202336
0;0.0;;(9, 18);;(9, 5);1;202337
0;0.0;;(9, 18);;(9, 5);1;202338
0;0.0;;(9, 18);;(9, 5);1;202339
0;0.0;;(9, 18);;(9, 5);1;202340
0;0.0;;(9, 18);;(9, 5);1;202341
0;0.0;;(9, 18);;(9, 5);1;202342
0;0.0;;(9, 18);;(9, 5);1;202343
0;0.0;;(9, 18);;(9, 5);1;202344
0;0.0;;(9, 18);;(9, 5);1;202345
0;0.0;;(9, 18);;(9, 5);1;202346
0;0.0;;(9, 18);;(9, 5);1;202347
0;0.0;;(9, 18);;(9, 5);1;202348
0;0.0;;(9, 18);;(9, 5);1;202349
0;0.0;;(9, 18);;(9, 5);1;202350
0;0.0;;(9, 18);;(9, 5);1;202351
0;0.0;;(9, 18);;(9, 5);1;202352
0;0.0;;(9, 18);;(9, 5);1;202353
0;0.0;;(9, 18);;(9, 5);1;202354
0;0.0;;(9, 18);;(9, 5);1;202355
0;0.0;;(9, 18);;(9, 5);1;202356
0;0.0;;(9, 18);;(9, 5);1;202357
0;0.0;;(9, 18);;(9, 5);1;202358
0;0.0;;(9, 18);;(9, 5);1;202359
0;0.0;;(9, 18);;(9, 5);1;202360
0;0.0;;(9, 18);;(9, 5);1;202361
0;0.0;;(9, 18);;(9, 5);1;202362
0;0.0;;(9, 18);;(9, 5);1;202363
0;0.0;;(9, 18);;(9, 5);1;202364
0;0.0;;(9, 18);;(9, 5);1;202365
0;0.0;;(9, 18);;(9, 5);1;202366
0;0.0;;(9, 18);;(9, 5);1;202367
0;0.0;;(9, 18);;(9, 5);1;202368
0;0.0;;(9, 18);;(9, 5);1;202369
0;0.0;;(9, 18);;(9, 5);1;202370
0;0.0;;(9, 18);;(9, 5);1;202371
0;0.0;;(9, 18);;(9, 5);1;202372
0;0.0;;(9, 18);;(9, 5);1;202373
0;0.0;;(9, 18);;(9, 5);1;202374
0;0.0;;(9, 18);;(9, 5);1;202375
0;0.0;;(9, 18);;(9, 5);1;202376
0;0.0;;(9, 18);;(9, 5);1;202377
0;0.0;;(9, 18);;(9, 5);1;202378
0;0.0;;(9, 18);;(9, 5);1;202379
0;0.0;;(9, 18);;(9, 5);1;202380
0;0.0;;(9, 18);;(9, 5);1;202381
0;0.0;;(9, 18);;(9, 5);1;202382
0;0.0;;(9, 18);;(9, 5);1;202383
0;0.0;;(9, 18);;(9, 5);1;202384
0;0.0;;(9, 18);;(9, 5);1;202385
0;0.0;;(9, 18);;(9, 5);1;202386
0;0.0;;(9, 18);;(9, 5);1;202387
0;0.0;;(9, 18);;(9, 5);1;202388
0;0.0;;(9, 18);;(9, 5);1;202389
0;0.0;;(9, 18);;(9, 5);1;202390
0;0.0;;(9, 18);;(9, 5);1;202391
0;0.0;;(9, 18);;(9, 5);1;202392
0;0.0;;(9, 18);;(9, 5);1;202393
0;0.0;;(9, 18);;(9, 5);1;202394
0;0.0;;(9, 18);;(9, 5);1;202395
0;0.0;;(9, 18);;(9, 5);1;202396
0;0.0;;(9, 18);;(9, 5);1;202397
0;0.0;;(9, 18);;(9, 5);1;202398
0;0.0;;(9, 18);;(9, 5);1;202399
0;0.0;;(9, 18);;(9, 5);1;202400
0;0.0;;(9, 18);;(9, 5);1;202401
0;0.0;;(9, 18);;(9, 5);1;202402
0;0.0;;(9, 18);;(9, 5);1;202403
0;0.0;;(9, 18);;(9, 5);1;202404
0;0.0;;(9, 18);;(9, 5);1;202405
0;0.0;;(9, 18);;(9, 5);1;202406
0;0.0;;(9, 18);;(9, 5);1;202407
0;0.0;;(9, 18);;(9, 5);1;202408
0;0.0;;(9, 18);;(9, 5);1;202409
0;0.0;;(9, 18);;(9, 5);1;202410
0;0.0;;(9, 18);;(9, 5);1;202411
0;0.0;;(9, 18);;(9, 5);1;202412
0;0.0;;(9, 18);;(9, 5);1;202413
0;0.0;;(9, 18);;(9, 5);1;202414
0;0.0;;(9, 18);;(9, 5);1;202415
0;0.0;;(9, 18);;(9, 5);1;202416
0;0.0;;(9, 18);;(9, 5);1;202417
0;0.0;;(9, 18);;(9, 5);1;202418
0;0.0;;(9, 18);;(9, 5);1;202419
0;0.0;;(9, 18);;(9, 5);1;202420
0;0.0;;(9, 18);;(9, 5);1;202421
0;0.0;;(9, 18);;(9, 5);1;202422
0;0.0;;(9, 18);;(9, 5);1;202423
0;0.0;;(9, 18);;(9, 5);1;202424
0;0.0;;(9, 18);;(9, 5);1;202425
0;0.0;;(9, 18);;(9, 5);1;202426
0;0.0;;(9, 18);;(9, 5);1;202427
0;0.0;;(9, 18);;(9, 5);1;202428
0;0.0;;(9, 18);;(9, 5);1;202429
0;0.0;;(9, 18);;(9, 5);1;202430
0;0.0;;(9, 18);;(9, 5);1;202431
0;0.0;;(9, 18);;(9, 5);1;202432
0;0.0;;(9, 18);;(9, 5);1;202433
0;0.0;;(9, 18);;(9, 5);1;202434
